frame.encap_type,frame.len,frame.number,frame.time,frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,radiotap.channel.flags.cck,radiotap.channel.flags.ofdm,radiotap.channel.freq,radiotap.datarate,radiotap.dbm_antsignal,radiotap.length,radiotap.mactime,radiotap.present.tsft,radiotap.rxflags,radiotap.timestamp.ts,radiotap.vendor_oui,wlan.duration,wlan.analysis.kck,wlan.analysis.kek,wlan.bssid,wlan.country_info.fnm,wlan.country_info.code,wlan.da,wlan.fc.ds,wlan.fc.frag,wlan.fc.order,wlan.fc.moredata,wlan.fc.protected,wlan.fc.pwrmgt,wlan.fc.type,wlan.fc.retry,wlan.fc.subtype,wlan.fcs.bad_checksum,wlan.fixed.beacon,wlan.fixed.capabilities.ess,wlan.fixed.capabilities.ibss,wlan.fixed.reason_code,wlan.fixed.timestamp,wlan.ra,wlan_radio.duration,wlan.rsn.ie.gtk.key,wlan.rsn.ie.igtk.key,wlan.rsn.ie.pmkid,wlan.sa,wlan.seq,wlan.ssid,wlan.ta,wlan.tag,wlan.tag.length,wlan_radio.channel,wlan_radio.data_rate,wlan_radio.end_tsf,wlan_radio.frequency,wlan_radio.signal_dbm,wlan_radio.start_tsf,wlan_radio.phy,wlan_radio.timestamp,wlan.rsn.capabilities.mfpc,wlan_rsna_eapol.keydes.msgnr,wlan_rsna_eapol.keydes.data,wlan_rsna_eapol.keydes.data_len,wlan_rsna_eapol.keydes.key_info.key_mic,wlan_rsna_eapol.keydes.nonce,eapol.keydes.key_len,eapol.keydes.replay_counter,eapol.len,eapol.type,llc,arp,arp.hw.type,arp.proto.type,arp.hw.size,arp.proto.size,arp.opcode,arp.src.hw_mac,arp.src.proto_ipv4,arp.dst.hw_mac,arp.dst.proto_ipv4,ip.dst,ip.proto,ip.src,ip.ttl,ip.version,data.data,data.len,icmpv6.mldr.nb_mcast_records,icmpv6.ni.nonce,tcp.ack,tcp.ack_raw,tcp.analysis,tcp.analysis.flags,tcp.analysis.retransmission,tcp.analysis.reused_ports,tcp.analysis.rto_frame,tcp.checksum,tcp.checksum.status,tcp.flags.syn,tcp.dstport,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.option_len,tcp.payload,tcp.seq,tcp.seq_raw,tcp.srcport,tcp.time_delta,tcp.time_relative,udp.dstport,udp.srcport,udp.length,udp.payload,udp.time_relative,udp.time_delta,nbns,nbss.continuation_data,nbss.type,nbss.length,ldap,smb.access.generic_execute,smb.access.generic_read,smb.access.generic_write,smb.flags.notify,smb.flags.response,smb.flags2.nt_error,smb.flags2.sec_sig,smb.mid,smb.nt_status,smb.server_component,smb.pid.high,smb.tid,smb2.acct,smb2.auth_frame,smb2.buffer_code,smb2.cmd,smb2.data_offset,smb2.domain,smb2.fid,smb2.filename,smb2.header_len,smb2.host,smb2.msg_id,smb2.pid,smb2.previous_sesid,smb2.protocol_id,smb2.sesid,smb2.session_flags,smb2.tid,smb2.write_length,dhcp,dhcp.client_id.duid_ll_hw_type,dhcp.cookie,dhcp.hw.addr_padding,dhcp.hw.mac_addr,dhcp.id,dhcp.ip.client,dhcp.ip.relay,dhcp.ip.server,dhcp.option.broadcast_address,dhcp.option.dhcp_server_id,dhcp.option.router,dhcp.option.vendor.bsdp.message_type,mdns,dns,dns.a,dns.count.add_rr,dns.count.answers,dns.count.auth_rr,dns.count.labels,dns.count.queries,dns.flags.authoritative,dns.flags.checkdisable,dns.flags.opcode,dns.flags.response,dns.id,dns.ptr.domain_name,dns.qry.name,dns.qry.name.len,dns.resp.len,dns.resp.name,dns.resp.ttl,dns.resp.len.1,dns.retransmit_request,dns.retransmit_response,dns.time,ssdp,http.connection,http.content_length,http.content_type,http.date,http.file_data,http.host,http.last_modified,http.location,http.next_request_in,http.next_response_in,http.request.full_uri,http.request.line,http.request.method,http.request.uri.path,http.request.uri.query,http.request.uri.query.parameter,http.request.version,http.request_in,http.response.code,http.response.code.desc,http.response.line,http.response.phrase,http.response.version,http.response_for.uri,http.response_in,http.referer,http.time,http.server,json.value.string,json.key,ssh.cookie,ssh.compression_algorithms_client_to_server_length,ssh.compression_algorithms_server_to_client_length,ssh.direction,ssh.dh_gex.max,ssh.dh_gex.min,ssh.dh_gex.nbits,ssh.encryption_algorithms_client_to_server_length,ssh.encryption_algorithms_server_to_client_length,ssh.host_key.length,ssh.host_key.type_length,ssh.kex_algorithms_length,ssh.mac_algorithms_client_to_server_length,ssh.mac_algorithms_server_to_client_length,ssh.message_code,ssh.mpint_length,ssh.packet_length,ssh.packet_length_encrypted,ssh.padding_length,ssh.padding_string,ssh.protocol,ssh.server_host_key_algorithms_length,tls.alert_message.desc,tls.alert_message.level,tls.app_data_proto,tls.compress_certificate.compressed_certificate_message.length,tls.connection_id,tls.handshake.extension.type,tls.handshake.extensions_key_share_group,tls.handshake.session_ticket_length,tls.handshake.version,tls.record.content_type,tls.record.version,Label
23,88,4358,Dec 15- 2020 22:55:10.509637000 GTB Standard Time,0.000192,0.000192,1608065711,48.503999,0,1,5180,24,-103,56,7643955485,1-0-0,0x00000000,3348988170,,62,,,,,,,0x00000000,0,0,0,0,0,1,0,9,,,,,,,00:c0:ca:a8:26:3e,32,,,,,,,0c:9d:92:54:fe:34,,,36,24,7643955485,5180,-33,7643955453,5,7643955485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4359,Dec 15- 2020 22:55:10.544023000 GTB Standard Time,0.034386,0.034386,1608065711,48.538385,0,1,5180,6,-103,56,7643989534,1-0-0,0x00000000,3349022217,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24062054460,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2579,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7643989534,5180,-33,7643989126,5,7643989534,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,136,4360,Dec 15- 2020 22:55:10.544182000 GTB Standard Time,0.000159,0.000159,1608065711,48.538544,0,1,5180,6,-103,56,7643989976,1-0-0,0x00000000,3349022659,,0,,,0c:9d:92:54:fe:34,,,ff:ff:ff:ff:ff:ff,0x00000002,0,0,1,1,0,2,0,0,,,,,,,ff:ff:ff:ff:ff:ff,132,,,,0c:9d:92:54:fe:30,2580,,0c:9d:92:54:fe:34,,,36,6,7643989976,5180,-33,7643989844,5,7643989976,,,,,,,,,,,llc,Address Resolution Protocol (request),1,0x00000800,6,4,1,0c:9d:92:54:fe:30,192.168.2.1,00:00:00:00:00:00,192.168.2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,273,4361,Dec 15- 2020 22:55:10.544533000 GTB Standard Time,0.000351,0.000351,1608065711,48.538895,0,1,5180,6,-103,56,7643990142,1-0-0,0x00000000,3349022826,,0,,,0c:9d:92:54:fe:34,,,01:00:5e:7f:ff:fa,0x00000002,0,0,0,1,0,2,0,0,,,,,,,01:00:5e:7f:ff:fa,316,,,,00:c0:ca:a8:26:3e,2581,,0c:9d:92:54:fe:34,,,36,6,7643990142,5180,-33,7643989826,5,7643990142,,,,,,,,,,,llc,,,,,,,,,,,239.255.255.250,17,192.168.2.42,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,52494,145,4d2d534541524348202a20485454502f312e310d0a486f73743a203233392e3235352e3235352e3235303a313930300d0a53543a2075726e3a736368656d61732d75706e702d6f72673a6465766963653a496e7465726e6574476174657761794465766963653a310d0a4d616e3a2022737364703a646973636f766572220d0a4d583a20330d0a0d0a,8.601935,2.765006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ssdp,,,,,,239.255.255.250:1900,,,,,http://239.255.255.250:1900*,Host: 239.255.255.250:1900\r\n-ST: urn:schemas-upnp-org:device:InternetGatewayDevice:1\r\n-Man: ssdp:discover\r\n-MX: 3\r\n,M-SEARCH,,,,HTTP/1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,76,4362,Dec 15- 2020 22:55:10.560260000 GTB Standard Time,0.015727,0.015727,1608065711,48.554622,0,1,5180,24,-103,56,7644006134,1-0-0,0x00000000,3349038819,,178,,,,,,,0x00000000,0,0,0,0,0,1,0,11,,,,,,,00:c0:ca:a8:26:3e,28,,,,,,,0c:9d:92:54:fe:34,,,36,24,7644006134,5180,-33,7644006106,5,7644006134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,88,4363,Dec 15- 2020 22:55:10.560444000 GTB Standard Time,0.000184,0.000184,1608065711,48.554806,0,1,5180,24,-181,56,7644006316,1-0-0,0x00000000,3349039001,,2,,,,,,,0x00000000,0,0,0,0,0,1,0,9,,,,,,,0c:9d:92:54:fe:34,32,,,,,,,00:c0:ca:a8:26:3e,,,36,24,7644006316,5180,-63,7644006284,5,7644006316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4364,Dec 15- 2020 22:55:10.646443000 GTB Standard Time,0.085999,0.085999,1608065711,48.640805,0,1,5180,6,-105,56,7644091951,1-0-0,0x00000000,3349124634,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24062156876,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2582,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7644091951,5180,-34,7644091543,5,7644091951,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4365,Dec 15- 2020 22:55:10.748851000 GTB Standard Time,0.102408,0.102408,1608065711,48.743213,0,1,5180,6,-103,56,7644194335,1-0-0,0x00000000,3349227018,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24062259260,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2583,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7644194335,5180,-33,7644193927,5,7644194335,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4366,Dec 15- 2020 22:55:10.851253000 GTB Standard Time,0.102402,0.102402,1608065711,48.845615,0,1,5180,6,-105,56,7644296747,1-0-0,0x00000000,3349329430,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24062361672,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2584,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7644296747,5180,-34,7644296339,5,7644296747,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,136,4367,Dec 15- 2020 22:55:10.851407000 GTB Standard Time,0.000154,0.000154,1608065711,48.845769,0,1,5180,6,-103,56,7644297190,1-0-0,0x00000000,3349329873,,0,,,0c:9d:92:54:fe:34,,,ff:ff:ff:ff:ff:ff,0x00000002,0,0,1,1,0,2,0,0,,,,,,,ff:ff:ff:ff:ff:ff,132,,,,0c:9d:92:54:fe:30,2585,,0c:9d:92:54:fe:34,,,36,6,7644297190,5180,-33,7644297058,5,7644297190,,,,,,,,,,,llc,Address Resolution Protocol (request),1,0x00000800,6,4,1,0c:9d:92:54:fe:30,192.168.2.1,00:00:00:00:00:00,192.168.2.190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,136,4368,Dec 15- 2020 22:55:10.851574000 GTB Standard Time,0.000167,0.000167,1608065711,48.845936,0,1,5180,6,-103,56,7644297356,1-0-0,0x00000000,3349330039,,0,,,0c:9d:92:54:fe:34,,,ff:ff:ff:ff:ff:ff,0x00000002,0,0,0,1,0,2,0,0,,,,,,,ff:ff:ff:ff:ff:ff,132,,,,0c:9d:92:54:fe:30,2586,,0c:9d:92:54:fe:34,,,36,6,7644297356,5180,-33,7644297224,5,7644297356,,,,,,,,,,,llc,Address Resolution Protocol (request),1,0x00000800,6,4,1,0c:9d:92:54:fe:30,192.168.2.1,00:00:00:00:00:00,192.168.2.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4369,Dec 15- 2020 22:55:10.953655000 GTB Standard Time,0.102081,0.102081,1608065711,48.948017,0,1,5180,6,-104,56,7644399160,1-0-0,0x00000000,3349431843,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24062464084,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2587,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7644399160,5180,-33,7644398752,5,7644399160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4370,Dec 15- 2020 22:55:11.056033000 GTB Standard Time,0.102378,0.102378,1608065711,49.050395,0,1,5180,6,-103,56,7644501536,1-0-0,0x00000000,3349534219,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24062566460,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2588,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7644501536,5180,-33,7644501128,5,7644501536,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4371,Dec 15- 2020 22:55:11.158431000 GTB Standard Time,0.102398,0.102398,1608065711,49.152793,0,1,5180,6,-103,56,7644603949,1-0-0,0x00000000,3349636632,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24062668872,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2589,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7644603949,5180,-33,7644603541,5,7644603949,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,79,4372,Dec 15- 2020 22:55:11.243582000 GTB Standard Time,0.085151,0.085151,1608065711,49.237944,0,1,5180,6,-181,56,7644689427,1-0-0,0x00000000,3349722110,,256,,,,,,,0x00000000,0,0,0,0,0,1,0,5,,,,,,,0c:9d:92:54:fe:34,56,,,,,,,00:c0:ca:a8:26:3e,,,36,6,7644689427,5180,-63,7644689371,5,7644689427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4373,Dec 15- 2020 22:55:11.260868000 GTB Standard Time,0.017286,0.017286,1608065711,49.25523,0,1,5180,6,-103,56,7644706346,1-0-0,0x00000000,3349739029,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24062771268,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2590,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7644706346,5180,-33,7644705938,5,7644706346,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4374,Dec 15- 2020 22:55:11.363271000 GTB Standard Time,0.102403,0.102403,1608065711,49.357633,0,1,5180,6,-105,56,7644808758,1-0-0,0x00000000,3349841441,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24062873681,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2591,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7644808758,5180,-34,7644808350,5,7644808758,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4375,Dec 15- 2020 22:55:11.465650000 GTB Standard Time,0.102379,0.102379,1608065711,49.460012,0,1,5180,6,-103,56,7644911162,1-0-0,0x00000000,3349943845,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24062976084,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2592,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7644911162,5180,-33,7644910754,5,7644911162,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,300,4376,Dec 15- 2020 22:55:11.466032000 GTB Standard Time,0.000382,0.000382,1608065711,49.460394,0,1,5180,6,-103,56,7644911604,1-0-0,0x00000000,3349944287,,0,,,0c:9d:92:54:fe:34,,,01:80:c2:00:00:0e,0x00000002,0,0,1,1,0,2,0,0,,,,,,,01:80:c2:00:00:0e,352,,,,0c:9d:92:54:fe:34,2593,,0c:9d:92:54:fe:34,,,36,6,7644911604,5180,-33,7644911252,5,7644911604,,,,,,,,,,,llc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,136,4377,Dec 15- 2020 22:55:11.466197000 GTB Standard Time,0.000165,0.000165,1608065711,49.460559,0,1,5180,6,-103,56,7644911991,1-0-0,0x00000000,3349944674,,0,,,0c:9d:92:54:fe:34,,,ff:ff:ff:ff:ff:ff,0x00000002,0,0,0,1,0,2,0,0,,,,,,,ff:ff:ff:ff:ff:ff,132,,,,0c:9d:92:54:fe:30,2594,,0c:9d:92:54:fe:34,,,36,6,7644911991,5180,-33,7644911859,5,7644911991,,,,,,,,,,,llc,Address Resolution Protocol (request),1,0x00000800,6,4,1,0c:9d:92:54:fe:30,192.168.2.1,00:00:00:00:00:00,192.168.2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,183,4378,Dec 15- 2020 22:55:11.513778000 GTB Standard Time,0.047581,0.047581,1608065712,49.50814,0,1,5180,6,-201,56,7644959467,1-0-0,0x00000000,3349992151,,60,,,0c:9d:92:54:fe:34,,,0c:9d:92:54:fe:34,0x00000000,0,0,0,0,0,0,0,4,,,,,,,0c:9d:92:54:fe:34,196,,,,24:f5:a2:ea:86:c3,2048,ASUS_5G,24:f5:a2:ea:86:c3,1-1-1-1-1-1,7-8-26-26-8-12,36,6,7644959467,5180,-65,7644959271,5,7644959467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,70,4379,Dec 15- 2020 22:55:11.513785000 GTB Standard Time,7.00E-06,7.00E-06,1608065712,49.508147,0,1,5180,6,-103,56,7644959681,1-0-0,0x00000000,3349992364,,0,,,,,,,0x00000000,0,0,0,0,0,1,0,13,,,,,,,24:f5:a2:ea:86:c3,44,,,,,,,,,,36,6,7644959681,5180,-33,7644959637,5,7644959681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
